game_id,game_date,team_abbreviation,opponent,won_game,points,rebounds,assists
0022300343,2023-12-16,LAC,NYK,True,144,42,36
0022300335,2023-12-16,CHA,PHI,False,82,36,15
0022300342,2023-12-16,UTA,SAC,False,104,37,28
0022300341,2023-12-16,DAL,POR,True,131,47,27
0022300339,2023-12-16,GSW,BKN,True,124,42,29
0022300340,2023-12-16,OKC,DEN,True,118,40,22
0022300333,2023-12-15,PHX,NYK,False,122,33,30
0022300326,2023-12-15,CHA,NOP,False,107,39,18
0022300326,2023-12-15,NOP,CHA,True,112,49,24
0022300332,2023-12-15,MEM,HOU,False,96,48,19
0022300329,2023-12-15,BOS,ORL,True,128,34,31
0022300327,2023-12-15,DET,PHI,False,92,42,19
0022300328,2023-12-15,IND,WAS,False,123,41,35
0022300331,2023-12-15,SAS,LAL,True,129,45,35
0022300333,2023-12-15,NYK,PHX,True,139,38,28
0022300332,2023-12-15,HOU,MEM,True,103,51,18
0022300331,2023-12-15,LAL,SAS,False,115,43,32
0022300329,2023-12-15,ORL,BOS,False,111,45,25
0022300328,2023-12-15,WAS,IND,True,137,47,36
0022300330,2023-12-15,ATL,TOR,True,125,55,34
0022300330,2023-12-15,TOR,ATL,False,104,32,30
0022300327,2023-12-15,PHI,DET,True,124,54,24
0022300319,2023-12-14,BOS,CLE,True,116,44,22
0022300325,2023-12-14,LAC,GSW,True,121,40,27
0022300319,2023-12-14,CLE,BOS,False,107,39,21
0022300321,2023-12-14,MIN,DAL,True,119,45,30
0022300324,2023-12-14,SAC,OKC,True,128,47,32
0022300325,2023-12-14,GSW,LAC,False,113,43,22
0022300320,2023-12-14,MIA,CHI,False,116,42,26
0022300324,2023-12-14,OKC,SAC,False,123,44,26
0022300322,2023-12-14,DEN,BKN,True,124,48,31
0022300321,2023-12-14,DAL,MIN,False,101,34,21
0022300322,2023-12-14,BKN,DEN,False,101,53,28
0022300323,2023-12-14,UTA,POR,True,122,45,27
0022300320,2023-12-14,CHI,MIA,True,124,43,32
0022300323,2023-12-14,POR,UTA,False,114,49,30
0022300313,2023-12-13,ATL,TOR,False,128,42,32
0022300310,2023-12-13,DET,PHI,False,111,35,24
0022300310,2023-12-13,PHI,DET,True,129,53,28
0022300311,2023-12-13,NOP,WAS,True,142,46,30
0022300318,2023-12-13,NYK,UTA,False,113,46,21
0022300318,2023-12-13,UTA,NYK,True,117,53,31
0022300315,2023-12-13,MIL,IND,True,140,43,27
0022300315,2023-12-13,IND,MIL,False,126,45,30
0022300316,2023-12-13,SAS,LAL,False,119,46,28
0022300316,2023-12-13,LAL,SAS,True,122,46,31
0022300312,2023-12-13,CHA,MIA,False,104,31,27
0022300317,2023-12-13,PHX,BKN,False,112,49,28
0022300314,2023-12-13,HOU,MEM,True,117,58,23
0022300317,2023-12-13,BKN,PHX,True,116,36,24
0022300313,2023-12-13,TOR,ATL,True,135,47,39
0022300311,2023-12-13,WAS,NOP,False,122,33,28
0022300312,2023-12-13,MIA,CHA,True,115,47,29
0022300314,2023-12-13,MEM,HOU,False,104,39,25
0022300307,2023-12-12,CHI,DEN,False,106,41,26
0022300306,2023-12-12,LAL,DAL,False,125,40,34
0022300308,2023-12-12,GSW,PHX,False,116,51,26
0022300305,2023-12-12,CLE,BOS,False,113,35,27
0022300305,2023-12-12,BOS,CLE,True,120,45,23
0022300307,2023-12-12,DEN,CHI,True,114,46,28
0022300308,2023-12-12,PHX,GSW,True,119,41,27
0022300306,2023-12-12,DAL,LAL,True,127,36,28
0022300309,2023-12-12,SAC,LAC,False,99,38,27
0022300309,2023-12-12,LAC,SAC,True,119,49,21
0022300292,2023-12-11,MIA,CHA,True,116,43,31
0022300297,2023-12-11,TOR,NYK,False,130,38,32
0022300295,2023-12-11,WAS,PHI,False,101,44,21
0022300300,2023-12-11,MIL,CHI,True,133,48,34
0022300296,2023-12-11,ATL,DEN,False,122,35,25
0022300295,2023-12-11,PHI,WAS,True,146,47,37
0022300294,2023-12-11,ORL,CLE,True,104,43,22
0022300301,2023-12-11,NOP,MIN,True,121,47,27
0022300292,2023-12-11,CHA,MIA,False,114,31,31
0022300298,2023-12-11,HOU,SAS,True,93,60,20
0022300304,2023-12-11,POR,LAC,False,127,36,25
0022300296,2023-12-11,DEN,ATL,True,129,49,29
0022300297,2023-12-11,NYK,TOR,True,136,42,36
0022300299,2023-12-11,MEM,DAL,False,113,38,26
0022300303,2023-12-11,SAC,BKN,True,131,43,38
0022300299,2023-12-11,DAL,MEM,True,120,43,27
0022300294,2023-12-11,CLE,ORL,False,94,48,15
0022300293,2023-12-11,IND,DET,True,131,43,33
0022300293,2023-12-11,DET,IND,False,123,30,26
0022300302,2023-12-11,OKC,UTA,True,134,39,35
0022300302,2023-12-11,UTA,OKC,False,120,41,32
0022300303,2023-12-11,BKN,SAC,False,118,41,24
0022300304,2023-12-11,LAC,POR,True,132,35,33
0022300301,2023-12-11,MIN,NOP,False,107,47,26
0022300298,2023-12-11,SAS,HOU,False,82,51,20
0022300300,2023-12-11,CHI,MIL,False,129,51,25
0062300001,2023-12-09,IND,LAL,False,109,32,27
0062300001,2023-12-09,LAL,IND,True,123,55,25
0022301226,2023-12-08,DAL,POR,True,125,42,26
0022301220,2023-12-08,MIA,CLE,False,99,37,23
0022301224,2023-12-08,HOU,DEN,True,114,47,21
0022301226,2023-12-08,POR,DAL,False,112,48,20
0022301219,2023-12-08,BKN,WAS,True,124,55,27
0022301228,2023-12-08,SAC,PHX,True,114,50,25
0022301216,2023-12-08,TOR,CHA,False,116,42,32
0022301225,2023-12-08,LAC,UTA,True,117,40,23
0022301222,2023-12-08,OKC,GSW,True,138,39,15
0022301217,2023-12-08,DET,ORL,False,91,38,17
0022301218,2023-12-08,PHI,ATL,True,125,48,24
0022301228,2023-12-08,PHX,SAC,False,106,40,26
0022301219,2023-12-08,WAS,BKN,False,97,41,19
0022301221,2023-12-08,MIN,MEM,True,127,54,30
0022301220,2023-12-08,CLE,MIA,True,111,51,21
0022301221,2023-12-08,MEM,MIN,False,103,28,24
0022301216,2023-12-08,CHA,TOR,True,119,31,30
0022301225,2023-12-08,UTA,LAC,False,103,40,23
0022301224,2023-12-08,DEN,HOU,False,106,47,22
0022301227,2023-12-08,NYK,BOS,False,123,44,28
0022301227,2023-12-08,BOS,NYK,True,133,34,24
0022301218,2023-12-08,ATL,PHI,False,114,55,20
0022301223,2023-12-08,SAS,CHI,False,112,44,35
0022301223,2023-12-08,CHI,SAS,True,121,56,27
0022301217,2023-12-08,ORL,DET,True,123,45,26
0022301222,2023-12-08,GSW,OKC,False,136,60,29
0022301230,2023-12-07,NOP,LAL,False,89,42,22
0022301229,2023-12-07,MIL,IND,False,119,46,19
0022301230,2023-12-07,LAL,NOP,True,133,59,31
0022301229,2023-12-07,IND,MIL,True,128,51,30
0022301211,2023-12-06,CHI,CHA,True,111,57,23
0022301207,2023-12-06,MIA,TOR,True,112,44,33
0022301213,2023-12-06,UTA,DAL,False,97,43,22
0022301213,2023-12-06,DAL,UTA,True,147,47,37
0022301212,2023-12-06,OKC,HOU,False,101,30,22
0022301209,2023-12-06,ATL,BKN,False,113,49,25
0022301211,2023-12-06,CHA,CHI,False,100,42,25
0022301209,2023-12-06,BKN,ATL,True,114,45,24
0022301215,2023-12-06,DEN,LAC,False,102,46,29
0022301215,2023-12-06,LAC,DEN,True,111,51,21
0022301205,2023-12-06,ORL,CLE,False,111,36,22
0022301210,2023-12-06,MIN,SAS,True,102,55,20
0022301206,2023-12-06,MEM,DET,True,116,46,26
0022301206,2023-12-06,DET,MEM,False,102,42,30
0022301207,2023-12-06,TOR,MIA,False,103,46,29
0022301208,2023-12-06,PHI,WAS,True,131,43,29
0022301214,2023-12-06,GSW,POR,True,110,50,20
0022301214,2023-12-06,POR,GSW,False,106,40,22
0022301208,2023-12-06,WAS,PHI,False,126,32,39
0022301212,2023-12-06,HOU,OKC,True,110,53,28
0022301205,2023-12-06,CLE,ORL,True,121,45,29
0022301210,2023-12-06,SAS,MIN,False,94,49,23
0022301203,2023-12-05,PHX,LAL,False,103,44,25
0022301201,2023-12-05,MIL,NYK,True,146,37,32
0022301201,2023-12-05,NYK,MIL,False,122,36,27
0022301203,2023-12-05,LAL,PHX,True,106,45,24
0022301204,2023-12-04,SAC,NOP,False,117,38,29
0022301202,2023-12-04,IND,BOS,True,122,41,28
0022301202,2023-12-04,BOS,IND,False,112,56,27
0022301204,2023-12-04,NOP,SAC,True,127,42,29
0022300283,2023-12-02,CLE,DET,True,110,43,25
0022300280,2023-12-02,LAC,GSW,True,113,40,31
0022300288,2023-12-02,MEM,PHX,False,109,40,14
0022300287,2023-12-02,DAL,OKC,False,120,47,26
0022300288,2023-12-02,PHX,MEM,True,116,44,24
0022300284,2023-12-02,MIA,IND,False,129,28,27
0022300287,2023-12-02,OKC,DAL,True,126,50,24
0022300281,2023-12-02,MIN,CHA,True,123,41,26
0022300290,2023-12-02,SAC,DEN,True,123,47,33
0022300282,2023-12-02,ORL,BKN,False,101,37,24
0022300281,2023-12-02,CHA,MIN,False,117,36,29
0022300283,2023-12-02,DET,CLE,False,101,49,24
0022300289,2023-12-02,POR,UTA,False,113,40,17
0022300286,2023-12-02,MIL,ATL,True,132,44,33
0022300285,2023-12-02,NOP,CHI,False,118,39,20
0022300282,2023-12-02,BKN,ORL,True,129,57,31
0022300289,2023-12-02,UTA,POR,True,118,56,27
0022300291,2023-12-02,LAL,HOU,True,107,48,24
0022300285,2023-12-02,CHI,NOP,True,124,41,32
0022300280,2023-12-02,GSW,LAC,False,112,42,31
0022300286,2023-12-02,ATL,MIL,False,121,40,23
0022300284,2023-12-02,IND,MIA,True,144,32,35
0022300291,2023-12-02,HOU,LAL,False,97,54,24
0022300290,2023-12-02,DEN,SAC,False,117,46,35
0022300275,2023-12-01,PHI,BOS,False,119,42,16
0022300276,2023-12-01,TOR,NYK,False,106,48,32
0022300277,2023-12-01,DAL,MEM,False,94,42,27
0022300279,2023-12-01,DEN,PHX,True,119,32,38
0022300279,2023-12-01,PHX,DEN,False,111,43,22
0022300274,2023-12-01,WAS,ORL,False,125,40,25
0022300276,2023-12-01,NYK,TOR,True,119,43,30
0022300278,2023-12-01,SAS,NOP,False,106,39,28
0022300277,2023-12-01,MEM,DAL,True,108,52,27
0022300274,2023-12-01,ORL,WAS,True,130,44,35
0022300275,2023-12-01,BOS,PHI,True,125,46,25
0022300278,2023-12-01,NOP,SAS,True,121,42,26
0022300268,2023-11-30,NYK,DET,True,118,41,25
0022300267,2023-11-30,MIA,IND,True,142,48,25
0022300265,2023-11-30,CLE,POR,False,95,35,25
0022300271,2023-11-30,LAL,OKC,False,110,41,24
0022300265,2023-11-30,POR,CLE,True,103,40,29
0022300273,2023-11-30,LAC,GSW,False,114,43,26
0022300269,2023-11-30,CHI,MIL,True,120,51,32
0022300270,2023-11-30,UTA,MIN,False,90,51,22
0022300267,2023-11-30,IND,MIA,False,132,34,30
0022300269,2023-11-30,MIL,CHI,False,113,43,28
0022300272,2023-11-30,ATL,SAS,True,137,37,24
0022300273,2023-11-30,GSW,LAC,True,120,47,30
0022300272,2023-11-30,SAS,ATL,False,135,47,34
0022300270,2023-11-30,MIN,UTA,True,101,42,29
0022300266,2023-11-30,CHA,BKN,True,129,41,30
0022300271,2023-11-30,OKC,LAL,True,133,48,29
0022300268,2023-11-30,DET,NYK,False,112,42,22
0022300266,2023-11-30,BKN,CHA,False,128,52,21
0022300259,2023-11-29,WAS,ORL,False,120,29,28
0022300258,2023-11-29,DET,LAL,False,107,39,28
0022300262,2023-11-29,PHI,NOP,False,114,30,28
0022300264,2023-11-29,SAC,LAC,False,117,47,22
0022300259,2023-11-29,ORL,WAS,True,139,44,34
0022300260,2023-11-29,PHX,TOR,False,105,47,25
0022300261,2023-11-29,UTA,MEM,False,91,39,26
0022300261,2023-11-29,MEM,UTA,True,105,51,26
0022300262,2023-11-29,NOP,PHI,True,124,40,33
0022300263,2023-11-29,DEN,HOU,True,134,41,37
0022300264,2023-11-29,LAC,SAC,True,131,37,28
0022300260,2023-11-29,TOR,PHX,True,112,49,25
0022300263,2023-11-29,HOU,DEN,False,124,35,27
0022300258,2023-11-29,LAL,DET,True,133,49,28
0022300058,2023-11-28,OKC,MIN,False,103,36,22
0022300060,2023-11-28,SAC,GSW,True,124,46,25
0022300054,2023-11-28,BKN,TOR,True,115,59,26
0022300056,2023-11-28,MIL,MIA,True,131,45,26
0022300055,2023-11-28,CLE,ATL,True,128,55,27
0022300058,2023-11-28,MIN,OKC,True,106,51,18
0022300057,2023-11-28,NYK,CHA,True,115,54,21
0022300056,2023-11-28,MIA,MIL,False,124,35,32
0022300057,2023-11-28,CHA,NYK,False,91,41,21
0022300054,2023-11-28,TOR,BKN,False,103,46,27
0022300059,2023-11-28,DAL,HOU,True,121,38,25
0022300053,2023-11-28,CHI,BOS,False,97,37,25
0022300059,2023-11-28,HOU,DAL,False,115,40,33
0022300055,2023-11-28,ATL,CLE,False,105,44,21
0022300060,2023-11-28,GSW,SAC,False,123,52,25
0022300053,2023-11-28,BOS,CHI,True,124,52,36
0022300254,2023-11-27,POR,IND,True,114,38,20
0022300253,2023-11-27,WAS,DET,True,126,46,29
0022300254,2023-11-27,IND,POR,False,110,42,26
0022300255,2023-11-27,LAL,PHI,False,94,32,23
0022300253,2023-11-27,DET,WAS,False,107,49,29
0022300256,2023-11-27,NOP,UTA,False,112,48,27
0022300255,2023-11-27,PHI,LAL,True,138,48,33
0022300257,2023-11-27,DEN,LAC,True,113,52,28
0022300256,2023-11-27,UTA,NOP,True,114,43,31
0022300257,2023-11-27,LAC,DEN,False,104,49,18
0022300245,2023-11-26,POR,MIL,False,102,40,21
0022300251,2023-11-26,TOR,CLE,False,102,50,17
0022300250,2023-11-26,CHI,BKN,False,109,40,21
0022300252,2023-11-26,DEN,SAS,True,132,45,38
0022300246,2023-11-26,BOS,ATL,True,113,58,24
0022300250,2023-11-26,BKN,CHI,True,118,39,29
0022300251,2023-11-26,CLE,TOR,True,105,49,29
0022300247,2023-11-26,NYK,PHX,False,113,38,18
0022300249,2023-11-26,MEM,MIN,False,97,35,24
0022300248,2023-11-26,CHA,ORL,False,117,36,27
0022300247,2023-11-26,PHX,NYK,True,116,47,27
0022300249,2023-11-26,MIN,MEM,True,119,42,30
0022300248,2023-11-26,ORL,CHA,True,130,44,33
0022300252,2023-11-26,SAS,DEN,False,120,35,34
0022300246,2023-11-26,ATL,BOS,False,103,43,15
0022300245,2023-11-26,MIL,POR,True,108,52,19
0022300242,2023-11-25,CLE,LAL,False,115,37,30
0022300240,2023-11-25,BKN,MIA,True,112,42,27
0022300240,2023-11-25,MIA,BKN,False,97,44,24
0022300239,2023-11-25,PHI,OKC,True,127,49,30
0022300241,2023-11-25,WAS,ATL,False,108,41,33
0022300242,2023-11-25,LAL,CLE,True,121,44,34
0022300243,2023-11-25,UTA,NOP,True,105,52,23
0022300244,2023-11-25,DAL,LAC,False,88,37,17
0022300239,2023-11-25,OKC,PHI,False,123,38,29
0022300241,2023-11-25,ATL,WAS,True,136,49,29
0022300243,2023-11-25,NOP,UTA,False,100,42,31
0022300244,2023-11-25,LAC,DAL,True,107,57,25
0022300044,2023-11-24,MEM,PHX,False,89,35,22
0022300043,2023-11-24,BOS,ORL,False,96,31,17
0022300052,2023-11-24,LAC,NOP,False,106,39,27
0022300043,2023-11-24,ORL,BOS,True,113,48,23
0022300051,2023-11-24,GSW,SAS,True,118,41,35
0022300046,2023-11-24,TOR,CHI,True,121,40,32
0022300052,2023-11-24,NOP,LAC,True,116,50,26
0022300047,2023-11-24,DET,IND,False,113,43,22
0022300050,2023-11-24,MIN,SAC,False,111,44,25
0022300050,2023-11-24,SAC,MIN,True,124,46,25
0022300051,2023-11-24,SAS,GSW,False,112,46,28
0022300049,2023-11-24,MIL,WAS,True,131,50,28
0022300044,2023-11-24,PHX,MEM,True,110,41,22
0022300047,2023-11-24,IND,DET,True,136,40,24
0022300048,2023-11-24,DEN,HOU,False,86,46,17
0022300048,2023-11-24,HOU,DEN,True,105,49,25
0022300045,2023-11-24,NYK,MIA,True,100,46,21
0022300049,2023-11-24,WAS,MIL,False,128,46,29
0022300046,2023-11-24,CHI,TOR,False,108,37,20
0022300045,2023-11-24,MIA,NYK,False,98,41,20
0022300237,2023-11-22,UTA,POR,False,105,44,25
0022300236,2023-11-22,PHX,GSW,True,123,43,22
0022300238,2023-11-22,LAL,DAL,False,101,51,26
0022300230,2023-11-22,TOR,IND,True,132,46,26
0022300227,2023-11-22,BKN,ATL,False,145,59,28
0022300225,2023-11-22,WAS,CHA,False,114,47,26
0022300227,2023-11-22,ATL,BKN,True,147,58,24
0022300225,2023-11-22,CHA,WAS,True,117,49,27
0022300235,2023-11-22,SAS,LAC,False,102,44,26
0022300233,2023-11-22,NOP,SAC,True,117,48,23
0022300226,2023-11-22,ORL,DEN,True,124,41,27
0022300234,2023-11-22,CHI,OKC,False,102,38,22
0022300228,2023-11-22,MIL,BOS,False,116,47,23
0022300236,2023-11-22,GSW,PHX,False,115,43,29
0022300231,2023-11-22,HOU,MEM,True,111,49,22
0022300233,2023-11-22,SAC,NOP,False,112,38,22
0022300238,2023-11-22,DAL,LAL,True,104,48,21
0022300237,2023-11-22,POR,UTA,True,121,37,31
0022300234,2023-11-22,OKC,CHI,True,116,45,24
0022300228,2023-11-22,BOS,MIL,True,119,43,27
0022300231,2023-11-22,MEM,HOU,False,91,46,17
0022300235,2023-11-22,LAC,SAS,True,109,50,29
0022300229,2023-11-22,CLE,MIA,False,96,34,25
0022300232,2023-11-22,MIN,PHI,True,112,48,28
0022300230,2023-11-22,IND,TOR,False,131,31,33
0022300229,2023-11-22,MIA,CLE,True,129,41,30
0022300226,2023-11-22,DEN,ORL,False,119,42,29
0022300232,2023-11-22,PHI,MIN,False,99,48,21
0022300040,2023-11-21,CLE,PHI,True,122,56,33
0022300040,2023-11-21,PHI,CLE,False,119,44,19
0022300042,2023-11-21,UTA,LAL,False,99,42,25
0022300038,2023-11-21,TOR,ORL,False,107,38,29
0022300041,2023-11-21,PHX,POR,True,120,38,26
0022300039,2023-11-21,IND,ATL,True,157,29,35
0022300041,2023-11-21,POR,PHX,False,107,30,20
0022300039,2023-11-21,ATL,IND,False,152,39,28
0022300038,2023-11-21,ORL,TOR,True,126,40,31
0022300042,2023-11-21,LAL,UTA,True,131,52,35
0022300224,2023-11-20,GSW,HOU,True,121,43,26
0022300219,2023-11-20,WAS,MIL,False,129,26,29
0022300223,2023-11-20,LAC,SAS,True,124,51,30
0022300223,2023-11-20,SAS,LAC,False,99,49,23
0022300218,2023-11-20,DET,DEN,False,103,43,21
0022300221,2023-11-20,NYK,MIN,False,100,50,16
0022300224,2023-11-20,HOU,GSW,False,116,48,28
0022300219,2023-11-20,MIL,WAS,True,142,55,33
0022300218,2023-11-20,DEN,DET,True,107,43,30
0022300221,2023-11-20,MIN,NYK,True,117,44,30
0022300222,2023-11-20,SAC,NOP,False,93,36,27
0022300220,2023-11-20,CHI,MIA,False,100,36,21
0022300217,2023-11-20,CHA,BOS,True,121,57,29
0022300220,2023-11-20,MIA,CHI,True,118,43,31
0022300222,2023-11-20,NOP,SAC,True,129,55,38
0022300217,2023-11-20,BOS,CHA,False,118,48,19
0022300210,2023-11-19,DEN,CLE,False,109,33,23
0022300216,2023-11-19,HOU,LAL,False,104,34,35
0022300210,2023-11-19,CLE,DEN,True,121,47,30
0022300215,2023-11-19,POR,OKC,False,91,31,21
0022300215,2023-11-19,OKC,POR,True,134,43,28
0022300213,2023-11-19,MEM,BOS,False,100,42,28
0022300213,2023-11-19,BOS,MEM,True,102,45,20
0022300211,2023-11-19,TOR,DET,True,142,47,44
0022300208,2023-11-19,PHI,BKN,True,121,44,32
0022300216,2023-11-19,LAL,HOU,True,105,42,26
0022300212,2023-11-19,SAC,DAL,True,129,48,34
0022300208,2023-11-19,BKN,PHI,False,99,45,24
0022300209,2023-11-19,IND,ORL,False,116,40,24
0022300211,2023-11-19,DET,TOR,False,113,41,25
0022300209,2023-11-19,ORL,IND,True,128,42,21
0022300214,2023-11-19,UTA,PHX,False,137,59,27
0022300214,2023-11-19,PHX,UTA,True,140,44,36
0022300212,2023-11-19,DAL,SAC,False,113,40,23
0022300203,2023-11-18,NOP,MIN,False,120,40,27
0022300206,2023-11-18,MEM,SAS,True,120,45,23
0022300206,2023-11-18,SAS,MEM,False,108,40,26
0022300204,2023-11-18,CHI,MIA,True,102,44,24
0022300205,2023-11-18,DAL,MIL,False,125,49,27
0022300202,2023-11-18,CHA,NYK,False,108,36,29
0022300203,2023-11-18,MIN,NOP,True,121,33,29
0022300204,2023-11-18,MIA,CHI,False,97,34,23
0022300207,2023-11-18,GSW,OKC,False,123,49,33
0022300205,2023-11-18,MIL,DAL,True,132,41,29
0022300207,2023-11-18,OKC,GSW,True,130,47,26
0022300202,2023-11-18,NYK,CHA,True,122,47,27
0022300027,2023-11-17,CHA,MIL,False,99,43,18
0022300031,2023-11-17,BOS,TOR,True,108,44,29
0022300033,2023-11-17,ORL,CHI,True,103,46,24
0022300031,2023-11-17,TOR,BOS,False,105,41,29
0022300034,2023-11-17,DEN,NOP,False,110,51,37
0022300028,2023-11-17,WAS,NYK,False,99,32,25
0022300030,2023-11-17,DET,CLE,False,100,51,20
0022300030,2023-11-17,CLE,DET,True,108,39,21
0022300032,2023-11-17,SAC,SAS,True,129,42,31
0022300036,2023-11-17,POR,LAL,False,95,48,17
0022300036,2023-11-17,LAL,POR,True,107,44,27
0022300028,2023-11-17,NYK,WAS,True,120,48,26
0022300032,2023-11-17,SAS,SAC,False,120,42,33
0022300033,2023-11-17,CHI,ORL,False,97,34,19
0022300029,2023-11-17,ATL,PHI,False,116,39,24
0022300029,2023-11-17,PHI,ATL,True,126,43,32
0022300035,2023-11-17,UTA,PHX,False,128,39,27
0022300035,2023-11-17,PHX,UTA,True,131,36,35
0022300037,2023-11-17,LAC,HOU,True,106,47,22
0022300027,2023-11-17,MIL,CHA,True,130,49,32
0022300034,2023-11-17,NOP,DEN,True,115,39,33
0022300037,2023-11-17,HOU,LAC,False,100,47,24
0022300201,2023-11-16,GSW,OKC,False,109,49,27
0022300200,2023-11-16,BKN,MIA,False,115,40,29
0022300201,2023-11-16,OKC,GSW,True,128,42,31
0022300200,2023-11-16,MIA,BKN,True,122,32,26
0022300198,2023-11-15,SAC,LAL,True,125,45,31
0022300199,2023-11-15,POR,CLE,False,95,30,24
0022300196,2023-11-15,CHI,ORL,False,94,53,16
0022300198,2023-11-15,LAL,SAC,False,110,43,25
0022300199,2023-11-15,CLE,POR,True,109,47,23
0022300195,2023-11-15,MIL,TOR,True,128,41,25
0022300192,2023-11-15,DAL,WAS,True,130,46,32
0022300193,2023-11-15,NYK,ATL,True,116,42,29
0022300195,2023-11-15,TOR,MIL,False,112,55,28
0022300194,2023-11-15,BOS,PHI,True,117,45,23
0022300193,2023-11-15,ATL,NYK,False,114,30,28
0022300192,2023-11-15,WAS,DAL,False,117,46,23
0022300197,2023-11-15,MIN,PHX,False,115,40,18
0022300197,2023-11-15,PHX,MIN,True,133,32,31
0022300196,2023-11-15,ORL,CHI,True,96,46,20
0022300194,2023-11-15,PHI,BOS,False,107,41,18
0022300018,2023-11-14,DET,ATL,False,120,42,36
0022300021,2023-11-14,SAS,OKC,False,87,43,24
0022300022,2023-11-14,DAL,NOP,False,110,45,25
0022300018,2023-11-14,ATL,DET,True,126,41,28
0022300017,2023-11-14,MIA,CHA,True,111,42,26
0022300026,2023-11-14,LAL,MEM,True,134,54,30
0022300023,2023-11-14,POR,UTA,False,99,43,23
0022300026,2023-11-14,MEM,LAL,False,107,33,28
0022300024,2023-11-14,LAC,DEN,False,108,42,21
0022300023,2023-11-14,UTA,POR,True,115,52,26
0022300022,2023-11-14,NOP,DAL,True,131,42,33
0022300019,2023-11-14,PHI,IND,False,126,38,22
0022300025,2023-11-14,GSW,MIN,False,101,46,28
0022300017,2023-11-14,CHA,MIA,False,105,45,21
0022300020,2023-11-14,BKN,ORL,True,124,44,22
0022300021,2023-11-14,OKC,SAS,True,123,40,34
0022300024,2023-11-14,DEN,LAC,True,111,36,26
0022300019,2023-11-14,IND,PHI,True,132,41,32
0022300025,2023-11-14,MIN,GSW,True,104,42,24
0022300020,2023-11-14,ORL,BKN,False,104,37,23
